"objectid","distance_to_city_hall","distance_to_nearest_transit","distance_to_nearest_hospital","distance_to_nearest_school","distance_to_nearest_park","distance_to_nearest_water","distance_to_nearest_bikelane","distance_to_I676","nhoods_name","landuse","LPSS_PER1000","HPSS_PER1000","crime_nn1","crime_nn2","crime_nn3","crime_nn4","crime_nn5"
578331612,3130.36278306599,833.296746080539,2062.23308634115,795.401551561216,109.783485916016,5356.43775675782,65.9391035336147,1034.42727162008,"CALLOWHILL","Commercial Business/Professional",32.6549929,4.02271652,106.276227713516,118.116219936782,122.092713123497,140.058059141605,165.872689541882
578332187,2521.05423271161,630.187466284119,2070.43338651095,890.420676870616,616.237025246664,4443.06338688209,178.971334952885,650.838529064122,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,2.95741022720058,36.1889871279993,53.1826156439131,71.5720196426507,87.0608188572675
578331892,3165.66748727096,994.486243194388,2200.63035161723,962.153970358594,105.998926215246,5559.63409611642,149.376754019252,1026.1745224643,"CALLOWHILL","Residential High",32.6549929,4.02271652,85.6045047132541,92.9526454414533,107.557204880089,123.809396537144,134.192611858386
578331894,3165.66748727096,994.486243194388,2200.63035161723,962.153970358594,105.998926215246,5559.63409611642,149.376754019252,1026.1745224643,"CALLOWHILL","Residential High",32.6549929,4.02271652,85.6045047132541,92.9526454414533,107.557204880089,123.809396537144,134.192611858386
578332196,2782.29812666923,467.277327817802,2363.31351602617,660.182410323643,345.35671460546,4326.73673712755,310.418979371659,383.136158481975,"CHINATOWN","Residential Medium",44.72605293,6.61572866,2.83727444560385,11.3400903746703,28.4517301205335,37.6369536819777,49.8818263937655
578330739,2702.15052073448,650.8562451976,1806.5715450239,1380.47278007013,842.751486971288,4040.47539727446,179.030467010038,1095.9092486488,"OLD_CITY","Residential High",44.72605293,6.61572866,3.0623230164611,71.5628013172779,113.395368572056,135.29152240317,151.135295052387
578331316,2651.71275816572,1093.23476366621,1804.26224475053,684.719882617722,349.522967580467,5344.61666350653,65.5934172591109,516.761577970152,"CALLOWHILL","Residential High",32.6549929,4.02271652,3.16368314122539,53.0064143639767,71.1990338843676,82.8310010245221,91.2676665736448
578334031,2597.65831785986,929.55203981623,2519.77135028629,433.519423234202,129.031621558207,4763.08546194055,113.684508328168,168.966622843584,"CHINATOWN","Residential Medium",44.72605293,6.61572866,60.4500269923326,72.1437371929615,89.4013008579003,98.1595411888459,109.983709276286
578334076,2596.49071909098,948.164765030501,1589.12088623921,475.323471603978,385.79582700048,5075.45790362963,95.2173086467831,516.621572501616,"CALLOWHILL","Residential High",32.6549929,4.02271652,119.915963029016,144.93482370177,156.837404630826,163.924776117637,172.11800125794
578334078,2651.71275816572,1093.23476366621,1804.26224475053,684.719882617722,349.522967580467,5344.61666350653,65.5934172591109,516.761577970152,"CALLOWHILL","Residential High",32.6549929,4.02271652,3.16368314122539,53.0064143639767,71.1990338843676,82.8310010245221,91.2676665736448
578332975,4027.85993288797,1764.81390982951,3590.96596790614,873.844962432167,1093.97916107823,4384.67203059832,383.58203476973,1163.82773507047,"CALLOWHILL","Culture/Amusement",50.10660981,5.59701493,61.7559376551239,63.0388693602476,68.3862355521997,76.6377487688193,97.6829443988793
578332992,3540.35449329803,196.380625295279,2213.56289498515,525.016825339766,701.409853781316,5085.43621616764,113.710606253257,1488.28042743623,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.85123024760637,46.5914329042106,62.4184871833119,77.8600465959389,89.8814480734042
578333084,4001.03428640306,1730.45828518893,3576.03539422871,853.569777467436,1060.53340773299,4377.71679375913,386.098508420774,1133.03334443029,"CALLOWHILL","Culture/Amusement",50.10660981,5.59701493,29.5660327712768,40.8059684559277,49.4426418286022,54.3131695187993,77.1014004600465
578335246,3475.82456037528,339.74068776832,2750.53974907177,1093.96702419013,171.999660269998,3599.45787612876,162.623843161095,457.894159456032,"OLD_CITY","Residential High",44.72605293,6.61572866,4.04511420677271,79.010624431584,117.668032948905,141.915439857591,180.623462522835
578335013,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578335023,2231.98039404757,953.37270966417,2000.25442366734,939.039374340226,647.203299670445,4769.87679597315,148.681915620191,687.719473728283,"CHINATOWN","Residential High",44.72605293,6.61572866,3.09051622351402,28.5823242855388,40.3234984656883,50.2236089835806,56.7322432548001
578335445,3874.8063499383,1794.50543314288,3209.60615092932,739.037498234901,825.962622429602,4966.57194449724,180.938273302204,1405.37139127123,"CALLOWHILL","Transportation",32.6549929,4.02271652,60.7790621044442,111.60230906526,132.33551183087,145.175789351676,153.915385239295
578334905,4250.78950740627,2016.73324852664,3738.84206405635,1070.89227524896,985.343706356117,4413.13767469824,221.363952452305,1382.11781455919,"CALLOWHILL","Vacant",50.10660981,5.59701493,49.1219259844544,67.6676318791195,76.0006394877636,90.0991616199068,99.6961397203049
578334703,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578334432,1740.22196861543,532.891581962901,1324.13012174762,692.135101507147,312.360241936597,5046.56371742512,81.0310900888652,357.956371832206,"CENTER_CITY","Commercial Mixed Residential",44.72605293,6.61572866,14.4737605690192,25.4789930409271,33.7748064840483,47.6643100301816,56.7096608850766
578334650,3389.48199847874,813.530868059216,3097.97528612014,460.646176746848,170.313456102754,4173.42467496818,338.454691346528,241.19755194985,"CALLOWHILL","Residential Medium",50.10660981,5.59701493,69.8368750708167,74.4202144951612,83.6537752699526,110.125263813869,126.480782392408
578322946,3475.82456037528,339.74068776832,2750.53974907177,1093.96702419013,171.999660269998,3599.45787612876,162.623843161095,457.894159456032,"OLD_CITY","Residential High",44.72605293,6.61572866,4.04511420677271,79.010624431584,117.668032948905,141.915439857591,180.623462522835
578337230,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578336688,2702.15052073448,650.8562451976,1806.5715450239,1380.47278007013,842.751486971288,4040.47539727446,179.030467010038,1095.9092486488,"OLD_CITY","Residential High",44.72605293,6.61572866,3.0623230164611,71.5628013172779,113.395368572056,135.29152240317,151.135295052387
578336582,4402.90459607395,1809.3812929718,3595.45134773309,1025.00385240804,311.947689472978,5082.66729761409,271.173443367012,1987.34581004811,"WEST_POPLAR","Residential Medium",32.6549929,4.02271652,35.6872681468322,53.0019326295596,68.3321820227992,84.688105362522,97.4004175607907
578335912,3165.66748727096,994.486243194388,2200.63035161723,962.153970358594,105.998926215246,5559.63409611642,149.376754019252,1026.1745224643,"CALLOWHILL","Residential High",32.6549929,4.02271652,85.6045047132541,92.9526454414533,107.557204880089,123.809396537144,134.192611858386
578335913,3165.66748727096,994.486243194388,2200.63035161723,962.153970358594,105.998926215246,5559.63409611642,149.376754019252,1026.1745224643,"CALLOWHILL","Residential High",32.6549929,4.02271652,85.6045047132541,92.9526454414533,107.557204880089,123.809396537144,134.192611858386
578336399,4574.10519176197,1531.29355457037,3962.80829214972,1179.16573860085,229.756658449259,3066.66858528732,98.8848365734571,211.639124856506,"CALLOWHILL","Industrial",50.10660981,5.59701493,2.87298600526325,78.0099952594847,104.314746147914,118.658035365415,128.332915465281
578339127,2663.8960331533,1065.1258754917,1747.36898775036,625.894364218903,312.131560438378,5256.2082241866,33.670995186545,552.793836307483,"CALLOWHILL","Transportation",32.6549929,4.02271652,2.8278298839763,36.2435356505193,53.3876413087293,66.0061981911216,76.9620359260677
578338617,2602.9803790113,945.997749289248,1144.12309645914,544.762975288715,117.850984434705,4328.82065310106,102.906387114415,525.353345016192,"LOGAN_SQUARE","Transportation",60.70941337,7.33287858,88.5354930320838,108.768703824625,118.263879197607,125.548346753318,130.949190299734
578338985,4243.20466388102,1472.01284423806,3336.08823205999,886.221505421299,435.277723644484,5398.50985445414,64.8758646760385,1948.11607728659,"WEST_POPLAR","Residential Medium",32.6549929,4.02271652,98.6496237354021,108.554300168294,113.232595325534,125.465595369791,136.126815375772
578338630,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578338634,3014.53002679889,1446.53017031493,2637.03994965538,190.07161679297,299.683559818642,5000.71081985109,137.75212038915,484.058329818722,"CALLOWHILL","Other/Unknown",32.6549929,4.02271652,101.151382421867,113.233907833895,124.168044866624,133.112384121126,145.802658532622
578338276,2175.63751037922,1144.99448846772,492.724529109198,53.615272464375,92.5289164810064,3425.26924882766,651.330939674817,152.202760935558,"LOGAN_SQUARE","Civic/Institution",131.86813187,22.52747253,3.06779748597379,121.775202911051,164.808877112226,187.270414191563,200.927283251499
578338291,3165.66748727096,994.486243194388,2200.63035161723,962.153970358594,105.998926215246,5559.63409611642,149.376754019252,1026.1745224643,"CALLOWHILL","Residential High",32.6549929,4.02271652,85.6045047132541,92.9526454414533,107.557204880089,123.809396537144,134.192611858386
578337831,2507.77271550334,1296.5077799258,2100.75695054337,697.180469396105,123.380445830374,5428.80233308489,457.707966369111,160.601067101187,"CALLOWHILL","Commercial Consumer",32.6549929,4.02271652,66.9001729088059,72.3918582505659,91.3730998325392,108.675307783909,121.30031114803
578337270,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578341178,2651.71275816572,1093.23476366621,1804.26224475053,684.719882617722,349.522967580467,5344.61666350653,65.5934172591109,516.761577970152,"CALLOWHILL","Residential High",32.6549929,4.02271652,3.16368314122539,53.0064143639767,71.1990338843676,82.8310010245221,91.2676665736448
578341210,2176.50300728674,1135.0943635125,1941.99871949032,962.617559031743,104.755597006801,5477.26992860958,512.155027960432,146.728218457315,"CENTER_CITY","Transportation",44.72605293,6.61572866,65.2488973651995,73.8910205050566,84.922356816373,90.8245678275739,118.052420134821
578341240,2032.32643797595,1124.66791977784,1918.59281145382,1039.69148842869,275.638841232832,5466.25164373502,513.17936815671,317.603917474006,"CENTER_CITY","Transportation",44.72605293,6.61572866,77.8296760472123,79.7974943111647,102.087547374811,113.38184647778,126.774537893651
578340137,3365.32773488331,780.817449405057,3064.07677621023,454.237337501658,139.017552114702,4171.56144959449,373.244704361788,207.733359132716,"CALLOWHILL","Residential Medium",50.10660981,5.59701493,63.1104227200562,65.238112479622,81.4149950217839,109.310143853097,127.444190155765
578339737,2702.15052073448,650.8562451976,1806.5715450239,1380.47278007013,842.751486971288,4040.47539727446,179.030467010038,1095.9092486488,"OLD_CITY","Residential High",44.72605293,6.61572866,3.0623230164611,71.5628013172779,113.395368572056,135.29152240317,151.135295052387
578340908,2651.71275816572,1093.23476366621,1804.26224475053,684.719882617722,349.522967580467,5344.61666350653,65.5934172591109,516.761577970152,"CALLOWHILL","Residential High",32.6549929,4.02271652,3.16368314122539,53.0064143639767,71.1990338843676,82.8310010245221,91.2676665736448
578339552,3460.7825148176,435.931662301759,2240.76227764774,608.009937420959,500.624219256366,5282.76500639293,184.382043897814,1394.50734386237,"CALLOWHILL","Industrial",32.6549929,4.02271652,158.257103680797,166.018298501665,169.587968203612,175.932806445771,183.13042586861
578339553,3459.11118369993,423.297647509732,2232.55837252308,613.984502550601,505.979950753384,5267.61595676363,184.801381260474,1394.2993984904,"CALLOWHILL","Industrial",32.6549929,4.02271652,145.98059516932,151.842674156631,159.660547979884,172.022947864131,183.172324851744
578346773,3510.22143315438,1513.10422225326,2789.16368361791,552.729104510874,427.239438455541,5281.21713189532,452.874735829409,1165.5255451993,"CALLOWHILL","Transportation",32.6549929,4.02271652,80.8471231446911,96.69161165381,111.448281800628,122.213057458214,133.123020559312
578345417,1602.51710451124,463.556780063844,1219.30026937367,736.273228870285,445.773738487889,4940.08401805534,178.545814406503,473.379009982483,"CENTER_CITY","Residential Medium",44.72605293,6.61572866,30.8606566633393,43.123052806457,61.3022793358628,74.2475602151472,82.5374264822361
578348612,1796.11816674134,878.429050451318,1565.08541675524,966.02055590159,1090.39193033488,5001.12613956432,121.499159322597,1131.46016622172,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,57.8969189365692,79.3837998264557,88.8260666912368,96.018977047576,102.02007900631
578346378,2916.37341105345,550.537042113028,2583.60112321342,455.574111394703,118.699492115033,4345.80377853972,305.252253223312,156.875975246608,"CHINATOWN","Residential Medium",44.72605293,6.61572866,66.5055589621555,97.9734006261549,114.864350190219,125.55301242785,141.228552993797
578346384,1796.16199232373,801.982822690798,1584.57132206113,912.12547217724,357.988455265326,5306.79807452756,184.162736290719,403.051926011032,"CENTER_CITY","Residential Medium",44.72605293,6.61572866,41.1426948798125,50.9276235202997,54.7695796981034,62.3755468614775,69.2642569030137
578346394,2231.98039404757,953.37270966417,2000.25442366734,939.039374340226,647.203299670445,4769.87679597315,148.681915620191,687.719473728283,"CHINATOWN","Residential High",44.72605293,6.61572866,3.09051622351402,28.5823242855388,40.3234984656883,50.2236089835806,56.7322432548001
578345279,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578347142,3465.38722763757,624.619285479253,2334.33400464347,591.743181419629,447.657514203221,5469.90716802831,60.057621851099,1373.28337699666,"CALLOWHILL","Other/Unknown",32.6549929,4.02271652,20.3715852647602,52.370480694909,63.4959976436047,70.5081386219224,77.1628738446291
578345757,3143.85787227549,932.941038841963,2140.10892163621,926.508490682273,92.3993502828547,5477.99445816414,64.8480932147272,1023.02771850998,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.86901486955419,59.0802188228087,86.2394765748926,103.172101411308,118.840011665707
578346448,1796.11816674134,878.429050451318,1565.08541675524,966.02055590159,1090.39193033488,5001.12613956432,121.499159322597,1131.46016622172,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,57.8969189365692,79.3837998264557,88.8260666912368,96.018977047576,102.02007900631
578345326,3435.18919953659,1174.97011861707,2561.88957374828,803.464295075575,333.544312188724,5626.72774434049,369.184055858007,1215.41504648783,"CALLOWHILL","Residential High",32.6549929,4.02271652,22.9939227295117,51.708684861986,67.1828070500881,75.1658995251835,80.0309322858263
578347392,2521.05423271161,630.187466284119,2070.43338651095,890.420676870616,616.237025246664,4443.06338688209,178.971334952885,650.838529064122,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,2.95741022720058,36.1889871279993,53.1826156439131,71.5720196426507,87.0608188572675
578345153,3130.36278306599,833.296746080539,2062.23308634115,795.401551561216,109.783485916016,5356.43775675782,65.9391035336147,1034.42727162008,"CALLOWHILL","Commercial Business/Professional",32.6549929,4.02271652,106.276227713516,118.116219936782,122.092713123497,140.058059141605,165.872689541882
578353726,4227.95596713214,1469.70075491871,3324.34274128527,887.547435598172,448.154091930333,5393.80012453851,64.0348034839716,1931.62870363265,"WEST_POPLAR","Residential Medium",32.6549929,4.02271652,86.2815416594462,109.210843875204,118.294290739493,130.261728717538,137.448306159718
578354505,2340.58174010176,1130.47388013695,2389.46940835356,667.776437020259,260.829411118801,4988.25530999134,347.58812002715,301.919648766576,"CHINATOWN","Residential Medium",44.72605293,6.61572866,51.3257468107528,65.6239499661657,74.4720959139118,83.2671252531354,92.4350816344889
578354052,2434.86767426327,994.378046742517,2383.90734842773,595.822549776609,262.243299585642,4851.2454359059,210.506611428135,303.221194700827,"CHINATOWN","Residential Medium",44.72605293,6.61572866,123.562064142699,136.832883192241,142.843615877576,152.420985974237,159.087152683772
578338259,3581.34905646008,1830.34589141778,2999.43519185835,424.394470451692,598.212307607734,4965.80153747149,217.815658964644,1092.70594040135,"CALLOWHILL","Residential Medium",32.6549929,4.02271652,68.6363856959193,74.8475881110855,88.8154823987561,105.908808720349,120.6609558583
578353125,1796.11816674134,878.429050451318,1565.08541675524,966.02055590159,1090.39193033488,5001.12613956432,121.499159322597,1131.46016622172,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,57.8969189365692,79.3837998264557,88.8260666912368,96.018977047576,102.02007900631
578353369,3090.23867275124,645.505973137742,1841.28295288161,412.736073049378,360.543178837318,4992.55301330425,426.181756516284,1035.55955650014,"CALLOWHILL","Commercial Mixed Residential",32.6549929,4.02271652,178.594495890768,179.399661614784,199.909747982644,224.819572831902,244.670199088414
578353871,3495.75568636418,762.21687528848,2427.35557169886,607.050389091745,446.944005738801,5614.3363212129,92.6334253823423,1377.11739491946,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.83169197546408,27.621079731696,54.5664399057114,70.2460068596128,82.9870891907131
578354801,3540.35449329803,196.380625295279,2213.56289498515,525.016825339766,701.409853781316,5085.43621616764,113.710606253257,1488.28042743623,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.85123024760637,46.5914329042106,62.4184871833119,77.8600465959389,89.8814480734042
578355507,1796.11816674134,878.429050451318,1565.08541675524,966.02055590159,1090.39193033488,5001.12613956432,121.499159322597,1131.46016622172,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,57.8969189365692,79.3837998264557,88.8260666912368,96.018977047576,102.02007900631
578355072,3475.82456037528,339.74068776832,2750.53974907177,1093.96702419013,171.999660269998,3599.45787612876,162.623843161095,457.894159456032,"OLD_CITY","Residential High",44.72605293,6.61572866,4.04511420677271,79.010624431584,117.668032948905,141.915439857591,180.623462522835
578355074,1466.42183798844,266.509839524568,893.484658832698,736.334347095846,532.219861528255,4608.37982287736,504.31707456016,556.305779174184,"CENTER_CITY","Commercial Business/Professional",44.72605293,6.61572866,2.88442387068586,18.8343201436402,40.8445050553963,54.1892043211746,65.7235280420533
578355307,2702.15052073448,650.8562451976,1806.5715450239,1380.47278007013,842.751486971288,4040.47539727446,179.030467010038,1095.9092486488,"OLD_CITY","Residential High",44.72605293,6.61572866,3.0623230164611,71.5628013172779,113.395368572056,135.29152240317,151.135295052387
578354159,4270.32347823442,1799.87571192543,3499.70881077408,1164.4310848282,462.528825658031,5034.41618384424,123.561264306102,1837.06760073393,"WEST_POPLAR","Residential Medium",32.6549929,4.02271652,16.9406892985257,36.1372061753823,51.0139643745453,60.0098258637213,68.2108487399452
578353937,3540.35449329803,196.380625295279,2213.56289498515,525.016825339766,701.409853781316,5085.43621616764,113.710606253257,1488.28042743623,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.85123024760637,46.5914329042106,62.4184871833119,77.8600465959389,89.8814480734042
578354420,2743.26566470721,529.4656869203,2366.62577520329,624.074028848761,328.683147807182,4388.19869262685,249.944152834393,364.349689792149,"CHINATOWN","Residential Medium",44.72605293,6.61572866,43.0918178717248,52.0907364906203,65.6275318200185,79.9284189135131,88.819223205008
578349337,2231.98039404757,953.37270966417,2000.25442366734,939.039374340226,647.203299670445,4769.87679597315,148.681915620191,687.719473728283,"CHINATOWN","Residential High",44.72605293,6.61572866,3.09051622351402,28.5823242855388,40.3234984656883,50.2236089835806,56.7322432548001
578350256,2651.71275816572,1093.23476366621,1804.26224475053,684.719882617722,349.522967580467,5344.61666350653,65.5934172591109,516.761577970152,"CALLOWHILL","Residential High",32.6549929,4.02271652,3.16368314122539,53.0064143639767,71.1990338843676,82.8310010245221,91.2676665736448
578350490,2296.02248884075,757.70031432849,1515.58203011899,449.789083043425,151.398049340216,5148.10849433916,63.8691049512239,182.171219226279,"CALLOWHILL","Residential High",32.6549929,4.02271652,76.8561350622059,80.0570616687533,90.1832903043775,95.3615365063216,103.614238239767
578352355,2702.15052073448,650.8562451976,1806.5715450239,1380.47278007013,842.751486971288,4040.47539727446,179.030467010038,1095.9092486488,"OLD_CITY","Residential High",44.72605293,6.61572866,3.0623230164611,71.5628013172779,113.395368572056,135.29152240317,151.135295052387
578350069,2231.98039404757,953.37270966417,2000.25442366734,939.039374340226,647.203299670445,4769.87679597315,148.681915620191,687.719473728283,"CHINATOWN","Residential High",44.72605293,6.61572866,3.09051622351402,28.5823242855388,40.3234984656883,50.2236089835806,56.7322432548001
578351271,3540.35449329803,196.380625295279,2213.56289498515,525.016825339766,701.409853781316,5085.43621616764,113.710606253257,1488.28042743623,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.85123024760637,46.5914329042106,62.4184871833119,77.8600465959389,89.8814480734042
578351738,3475.82456037528,339.74068776832,2750.53974907177,1093.96702419013,171.999660269998,3599.45787612876,162.623843161095,457.894159456032,"OLD_CITY","Residential High",44.72605293,6.61572866,4.04511420677271,79.010624431584,117.668032948905,141.915439857591,180.623462522835
578349887,3597.192857505,1826.42172579475,3035.06938466284,425.655935248031,630.686610443556,4917.4483544016,170.050355129792,1084.33607177548,"CALLOWHILL","Transportation",32.6549929,4.02271652,70.7688721732332,75.5449614314721,89.3496638473872,101.349577823026,111.076011904147
578351295,3143.85787227549,932.941038841963,2140.10892163621,926.508490682273,92.3993502828547,5477.99445816414,64.8480932147272,1023.02771850998,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.86901486955419,59.0802188228087,86.2394765748926,103.172101411308,118.840011665707
578348989,2900.07088701488,1055.7876035412,2761.66736936215,128.913815142835,119.02465811532,4739.36021499801,64.745370074212,163.196265747306,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.98651000766834,38.2500222397599,58.8522564028218,69.4819506775996,79.0370255782171
578350425,1466.42183798844,266.509839524568,893.484658832698,736.334347095846,532.219861528255,4608.37982287736,504.31707456016,556.305779174184,"CENTER_CITY","Commercial Business/Professional",44.72605293,6.61572866,2.88442387068586,18.8343201436402,40.8445050553963,54.1892043211746,65.7235280420533
578350665,3475.82456037528,339.74068776832,2750.53974907177,1093.96702419013,171.999660269998,3599.45787612876,162.623843161095,457.894159456032,"OLD_CITY","Residential High",44.72605293,6.61572866,4.04511420677271,79.010624431584,117.668032948905,141.915439857591,180.623462522835
578349295,2307.20991886954,885.007420960417,2049.92387449994,881.494491937698,601.193112822022,4712.05792578925,89.7349810935096,640.542026470016,"CHINATOWN","Commercial Mixed Residential",44.72605293,6.61572866,18.2140926765643,18.791936978337,30.5553188007752,40.7963549888143,47.473905693843
578341973,1602.9768201308,601.162150231511,220.736502912872,625.714488238657,381.165847842318,3941.57681056169,78.5159052860591,514.068995884773,"LOGAN_SQUARE","Commercial Business/Professional",131.86813187,22.52747253,102.109727435188,104.879951145499,105.905885294679,107.417060817219,110.328224098626
578342659,3382.63607548767,794.518362992607,3082.56838672916,464.402581623354,151.290325154991,4165.06452764979,356.09673947474,222.294249306898,"CALLOWHILL","Residential Medium",50.10660981,5.59701493,71.5163812062669,78.0490589199326,84.4007518021836,113.598582818932,133.035848053367
578343133,2146.03371067485,1166.97777057921,2161.06138744228,883.86802748787,493.141201175404,5016.50969479883,390.219770933901,533.913112032029,"CHINATOWN","Transportation",44.72605293,6.61572866,2.93078528822404,11.7015540900555,30.6157497762261,41.2880645935309,49.3738355919038
578343132,2174.28687931303,1145.4268946254,2179.15781267646,856.637831514375,473.025206874327,4997.23717088724,369.935458198514,514.135143261374,"CHINATOWN","Commercial Business/Professional",44.72605293,6.61572866,27.0385732405917,35.5631525553849,43.6419021852443,54.3193962235655,62.5760439367764
578343135,2195.95177490218,1115.6142685709,2177.1336174078,842.15192037388,473.102816258897,4967.39650173805,340.061254830417,514.116422579876,"CHINATOWN","Residential High",44.72605293,6.61572866,45.549976141309,49.6150181180033,57.2459513958448,66.2999394405626,77.4803514963489
578343137,2292.70786342249,902.749636642808,2049.11914352448,884.532824095164,600.500710090699,4730.29522156628,107.972207265042,640.386143935832,"CHINATOWN","Commercial Mixed Residential",44.72605293,6.61572866,2.90879647211805,19.6257933772909,33.2967023233078,40.8765177696382,48.5108646953298
578344066,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578342467,3130.36278306599,833.296746080539,2062.23308634115,795.401551561216,109.783485916016,5356.43775675782,65.9391035336147,1034.42727162008,"CALLOWHILL","Commercial Business/Professional",32.6549929,4.02271652,106.276227713516,118.116219936782,122.092713123497,140.058059141605,165.872689541882
578343423,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578343426,3475.82456037528,339.74068776832,2750.53974907177,1093.96702419013,171.999660269998,3599.45787612876,162.623843161095,457.894159456032,"OLD_CITY","Residential High",44.72605293,6.61572866,4.04511420677271,79.010624431584,117.668032948905,141.915439857591,180.623462522835
578343204,2522.28579915103,1154.24831999129,1939.40075612869,799.827281141513,247.817704940775,5583.89951710854,334.421315135902,282.516772168195,"CALLOWHILL","Residential High",32.6549929,4.02271652,88.3246324131586,91.9736114616005,94.4467031655843,97.0831925228808,102.054153037632
578343207,2522.28579915103,1154.24831999129,1939.40075612869,799.827281141513,247.817704940775,5583.89951710854,334.421315135902,282.516772168195,"CALLOWHILL","Residential High",32.6549929,4.02271652,88.3246324131586,91.9736114616005,94.4467031655843,97.0831925228808,102.054153037632
578344371,3374.6699371842,984.386915508462,2412.7762198738,816.915854953577,298.835431223209,5721.5184108363,261.577300651378,1213.87462232543,"CALLOWHILL","Residential High",32.6549929,4.02271652,147.975076908012,169.275204857326,176.426975295428,181.813376878145,186.541493470558
578342770,3143.85787227549,932.941038841963,2140.10892163621,926.508490682273,92.3993502828547,5477.99445816414,64.8480932147272,1023.02771850998,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.86901486955419,59.0802188228087,86.2394765748926,103.172101411308,118.840011665707
578343010,3540.35449329803,196.380625295279,2213.56289498515,525.016825339766,701.409853781316,5085.43621616764,113.710606253257,1488.28042743623,"CALLOWHILL","Residential High",32.6549929,4.02271652,2.85123024760637,46.5914329042106,62.4184871833119,77.8600465959389,89.8814480734042
578343742,3374.6699371842,984.386915508462,2412.7762198738,816.915854953577,298.835431223209,5721.5184108363,261.577300651378,1213.87462232543,"CALLOWHILL","Residential High",32.6549929,4.02271652,147.975076908012,169.275204857326,176.426975295428,181.813376878145,186.541493470558
578343962,2117.87446232593,993.492651719165,1594.49364106269,1044.7715641778,1063.61862395977,4655.84777029201,33.9713052379864,1102.40565804202,"CHINATOWN","Residential High",44.72605293,6.61572866,2.77474592810917,40.1910494279805,54.4637245850412,61.9273024802867,74.4196335901877
578342594,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578342596,2257.15130356046,1323.15134565046,2215.96916106411,762.630198367228,210.559792388632,5178.09953594486,534.779538199799,250.969337443416,"CHINATOWN","Residential High",44.72605293,6.61572866,3.07228498139746,61.003450602149,84.3821323518839,98.2337508985723,109.756371050285
578343081,2322.51692960959,866.446323734351,2051.08912357572,878.562127468498,601.47828853257,4692.99556504413,70.6683064007411,640.55379254,"CHINATOWN","Commercial Mixed Residential",44.72605293,6.61572866,2.88108799900159,20.6044965337954,30.3300054569042,39.8170557862913,49.8259054734149
